,Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
32,DBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,DGRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,DIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,EEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,EFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,EWJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,EWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,EWW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,EWY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,EWZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,FXI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,GDX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,GDXJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,GLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,HDV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,HYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,IAGG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,IBB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,IDEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,IEF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,IEFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,IEMG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,IEUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,IJH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,IJR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,ILTB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,IMTB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,IPAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,ISTB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,ITOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,IUSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,IUSG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,IUSV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,IVV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,IWM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,IXUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,IYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,LQD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,MDY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,QQQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,RSX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,RWR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,SHY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,SPY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,SSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,TLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,UGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,UNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,USO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,USRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,WEAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,XLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,XLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,XLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,XLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,XLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,XLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,XLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,XLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,XOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,AOBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,BITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,BPY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,BSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,BUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,CBPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,CERN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,CHDN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,CIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,CME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,COO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,CRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,CYBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,DCI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,DNOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,DPZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,EAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,EPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
